               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 121,            0.036436,            0.014538,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.035986,            0.014592,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.036331,            0.014647,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.036499,            0.014651,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.036148,             0.01461,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005908,            0.005908,            0.005908
                 126,             0.03619,            0.014691,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.036078,            0.014397,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.036062,            0.014601,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.036177,            0.014424,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.035758,            0.014249,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.035978,            0.014461,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.036096,            0.014098,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.035791,             0.01416,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.035281,            0.014302,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005611,            0.005611,            0.005611
