               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  80,            0.040915,            0.012217,                   0,             0.87934,             0.73582,             0.80622,             0.35119,            0.041664,            0.009597,                   0,           0.0086965,           0.0086965,           0.0086965
                  81,            0.040812,            0.012143,                   0,             0.89702,             0.77649,             0.83832,             0.37583,            0.039889,           0.0091848,                   0,             0.00868,             0.00868,             0.00868
                  82,            0.039976,            0.011727,                   0,              0.8894,             0.77552,             0.83914,             0.38325,            0.038963,           0.0090837,                   0,           0.0086635,           0.0086635,           0.0086635
                  83,            0.041423,            0.011971,                   0,             0.90782,             0.74959,             0.82343,             0.35858,            0.040671,           0.0092486,                   0,            0.008647,            0.008647,            0.008647
                  84,            0.041223,            0.012073,                   0,             0.90929,             0.77173,             0.83895,              0.3802,            0.038952,           0.0090546,                   0,           0.0086305,           0.0086305,           0.0086305
                  85,             0.03994,            0.012202,                   0,             0.89403,             0.76418,             0.83676,             0.38273,            0.039176,           0.0091842,                   0,            0.008614,            0.008614,            0.008614
                  86,            0.039232,            0.011883,                   0,             0.89885,             0.77229,             0.84028,             0.37631,            0.039518,           0.0092628,                   0,           0.0085975,           0.0085975,           0.0085975
                  87,            0.039529,            0.011667,                   0,             0.88515,             0.77958,             0.84334,             0.38014,            0.039107,           0.0089611,                   0,            0.008581,            0.008581,            0.008581
                  88,            0.040575,            0.012024,                   0,             0.88323,             0.78456,             0.84187,               0.381,            0.038974,           0.0093659,                   0,           0.0085645,           0.0085645,           0.0085645
                  89,            0.039784,            0.011931,                   0,             0.89389,             0.76661,             0.83698,             0.37827,            0.039318,           0.0091442,                   0,            0.008548,            0.008548,            0.008548
                  90,             0.03993,            0.012008,                   0,             0.89147,             0.77147,              0.8406,             0.38159,            0.039088,           0.0090275,                   0,           0.0085315,           0.0085315,           0.0085315
                  91,            0.040539,            0.011807,                   0,             0.90499,              0.7731,             0.85254,             0.38675,            0.039203,            0.009117,                   0,            0.008515,            0.008515,            0.008515
                  92,            0.039258,             0.01191,                   0,             0.88401,             0.79173,             0.85372,             0.38983,            0.038624,           0.0088675,                   0,           0.0084985,           0.0084985,           0.0084985
                  93,            0.039396,            0.011568,                   0,             0.89591,             0.76013,              0.8371,             0.38772,            0.038868,           0.0089749,                   0,            0.008482,            0.008482,            0.008482
                  94,            0.038123,            0.011247,                   0,             0.89321,             0.79984,             0.85153,             0.39751,            0.037435,           0.0088985,                   0,           0.0084655,           0.0084655,           0.0084655
